id_entrega,id_mensajero,fecha,ciudad,zona,distancia_km,tiempo_entrega_minutos,valor_paquete,estado,calificacion_cliente,tipo_vehiculo,experiencia_mensajero
E14490,M014,2024-03-14 11:18:00,Medellín,El Poblado,6.4,27.6,327600.0,Entregado,5.0,Moto,<1 año
E14491,M141,2024-03-01 19:57:00,Barranquilla,Centro,6.7,37.6,300300.0,Entregado,4.0,Moto,1-3 años
E14492,M043,2024-01-31 06:51:00,Bogotá,Usaquén,14.9,47.5,224000.0,Entregado,4.0,Moto,3-5 años
E14493,M051,2024-03-18 08:04:00,Medellín,Bello,7.0,33.9,281700.0,Entregado,4.9,Moto,3-5 años
E14494,M026,2024-02-04 11:34:00,Cali,Centro,5.9,22.4,139700.0,Entregado,5.0,Camioneta,1-3 años
E14495,M032,2024-02-29 17:46:00,Barranquilla,Sur,9.2,53.8,165400.0,Entregado,4.4,Moto,<1 año
E14496,M046,2024-01-20 11:15:00,Bogotá,Usaquén,7.1,33.0,44100.0,Entregado,4.1,Camioneta,1-3 años
E14497,M003,2024-02-11 11:49:00,Cali,Centro,5.4,23.4,261300.0,Entregado,4.4,Camioneta,3-5 años
E14498,M070,2024-03-06 06:32:00,Barranquilla,Norte,9.7,21.8,114600.0,Entregado,5.0,Moto,>5 años
E14499,M130,2024-01-08 18:08:00,Cali,Granada,7.4,37.4,28200.0,Entregado,4.2,Camioneta,3-5 años
E14500,M043,2024-01-07 21:09:00,Bucaramanga,Norte,8.5,25.9,457700.0,Entregado,5.0,Moto,3-5 años
E14501,M034,2024-01-31 17:36:00,Bogotá,Chapinero,12.2,51.7,417600.0,Entregado,4.1,Moto,1-3 años
E14502,M072,2024-02-29 13:29:00,Medellín,Centro,4.6,12.8,455700.0,Entregado,4.8,Moto,>5 años
E14503,M045,2024-03-31 09:45:00,Bucaramanga,Cabecera,5.5,29.1,229600.0,Entregado,4.9,Moto,1-3 años
E14504,M064,2024-01-21 07:04:00,Medellín,El Poblado,10.5,43.1,477200.0,Entregado,4.2,Camioneta,3-5 años
E14505,M097,2024-01-18 06:18:00,Bogotá,Usaquén,4.3,16.6,369500.0,Entregado,4.7,Moto,1-3 años
E14506,M118,2024-03-08 21:43:00,Cali,Granada,3.8,13.6,451500.0,Entregado,4.1,Camioneta,3-5 años
E14507,M102,2024-03-11 18:56:00,Bogotá,Usaquén,15.6,96.0,462300.0,Retrasado,,Camioneta,>5 años
E14508,M135,2024-02-29 22:22:00,Bogotá,Kennedy,10.6,36.1,296800.0,Entregado,4.1,Moto,3-5 años
E14509,M148,2024-02-21 14:33:00,Cali,Centro,4.3,22.6,361700.0,Entregado,4.9,Camioneta,1-3 años
E14510,M105,2024-01-22 22:54:00,Medellín,Bello,6.7,22.0,296200.0,Entregado,4.9,Moto,3-5 años
E14511,M128,2024-01-17 07:13:00,Bucaramanga,Girón,7.6,29.5,193600.0,Entregado,5.0,Moto,1-3 años
E14512,M019,2024-03-17 17:53:00,Bogotá,Chapinero,9.0,31.8,133500.0,Entregado,4.9,Moto,>5 años
E14513,M077,2024-01-15 19:24:00,Barranquilla,Norte,6.0,45.6,422700.0,Entregado,4.9,Moto,<1 año
E14514,M097,2024-02-08 17:01:00,Bogotá,Centro,9.6,57.2,14100.0,Entregado,4.5,Moto,1-3 años
E14515,M081,2024-03-03 12:48:00,Medellín,El Poblado,4.8,22.9,111800.0,Entregado,4.8,Camioneta,1-3 años
E14516,M005,2024-01-28 19:49:00,Bucaramanga,Girón,8.4,34.7,296900.0,Entregado,4.4,Moto,1-3 años
E14517,M038,2024-02-27 10:41:00,Bogotá,Suba,9.0,32.8,191300.0,Retrasado,,Moto,<1 año
E14518,M078,2024-02-20 13:09:00,Barranquilla,Siape,6.6,35.4,204400.0,Entregado,4.5,Moto,<1 año
E14519,M005,2024-01-30 20:16:00,Bucaramanga,Cabecera,5.6,19.4,31100.0,Entregado,5.0,Moto,1-3 años
E14520,M125,2024-02-21 20:45:00,Medellín,El Poblado,8.1,50.3,104100.0,Retrasado,,Camioneta,1-3 años
E14521,M120,2024-02-17 12:29:00,Cali,Centro,5.5,26.7,349400.0,Retrasado,,Camioneta,1-3 años
E14522,M034,2024-02-23 07:15:00,Bogotá,Suba,5.0,28.7,311700.0,Entregado,4.6,Moto,1-3 años
E14523,M038,2024-03-22 09:18:00,Medellín,El Poblado,7.6,65.2,76100.0,Dañado,,Moto,<1 año
E14524,M096,2024-01-07 17:29:00,Cali,San Fernando,6.1,39.0,204100.0,Entregado,4.2,Camioneta,3-5 años
E14525,M099,2024-03-24 19:04:00,Barranquilla,Siape,7.7,33.1,205900.0,Dañado,,Camioneta,3-5 años
E14526,M076,2024-02-15 22:35:00,Bogotá,Chapinero,9.7,31.7,263200.0,Entregado,4.4,Camioneta,3-5 años
E14527,M123,2024-01-06 21:04:00,Medellín,El Poblado,5.3,17.1,440800.0,Entregado,4.8,Moto,3-5 años
E14528,M091,2024-02-12 12:19:00,Cali,Sur,5.6,29.7,222900.0,Entregado,5.0,Moto,1-3 años
E14529,M130,2024-01-22 06:06:00,Medellín,Centro,8.8,28.9,289300.0,Entregado,4.2,Camioneta,3-5 años
E14530,M038,2024-03-12 14:03:00,Bogotá,Suba,10.2,65.2,451500.0,Entregado,3.5,Moto,<1 año
E14531,M007,2024-03-06 12:40:00,Cali,San Fernando,5.3,34.4,350900.0,Entregado,4.7,Camioneta,1-3 años
E14532,M134,2024-02-17 06:28:00,Barranquilla,Norte,9.1,27.8,433100.0,Entregado,4.9,Moto,>5 años
E14533,M104,2024-02-12 20:22:00,Bogotá,Usaquén,7.6,22.4,355000.0,Entregado,5.0,Moto,3-5 años
E14534,M084,2024-02-06 17:03:00,Cali,Chipichape,3.5,14.8,359600.0,Entregado,5.0,Moto,1-3 años
E14535,M133,2024-03-15 09:56:00,Bucaramanga,Floridablanca,5.5,25.9,42100.0,Entregado,4.7,Moto,>5 años
E14536,M113,2024-03-03 19:48:00,Bogotá,Chapinero,14.7,63.9,22500.0,Entregado,3.8,Moto,3-5 años
E14537,M132,2024-01-05 22:04:00,Bucaramanga,Cabecera,8.0,28.6,468300.0,Entregado,5.0,Moto,1-3 años
E14538,M040,2024-02-18 16:42:00,Bogotá,Centro,9.4,41.6,489600.0,Entregado,4.5,Moto,1-3 años
E14539,M113,2024-03-22 14:09:00,Bucaramanga,Cabecera,5.7,26.1,380100.0,Entregado,4.6,Moto,3-5 años
E14540,M037,2024-01-26 08:39:00,Medellín,Envigado,6.0,21.3,339800.0,Entregado,5.0,Moto,3-5 años
E14541,M099,2024-02-05 18:14:00,Barranquilla,Sur,8.3,33.3,199500.0,Entregado,5.0,Camioneta,3-5 años
E14542,M011,2024-01-06 15:00:00,Barranquilla,Centro,11.4,30.7,61200.0,Entregado,4.4,Moto,1-3 años
E14543,M035,2024-01-25 19:36:00,Barranquilla,Sur,8.4,55.8,453800.0,Entregado,4.0,Moto,1-3 años
E14544,M050,2024-02-23 10:27:00,Medellín,Centro,11.4,39.5,203600.0,Entregado,4.4,Moto,1-3 años
E14545,M141,2024-03-13 14:58:00,Cali,Chipichape,8.4,31.5,70500.0,Entregado,4.4,Moto,1-3 años
E14546,M054,2024-01-01 08:10:00,Bucaramanga,Girón,3.6,17.4,403400.0,Entregado,4.1,Moto,3-5 años
E14547,M010,2024-02-03 21:50:00,Medellín,Bello,5.5,23.0,205200.0,Entregado,4.7,Camioneta,1-3 años
E14548,M017,2024-01-29 20:58:00,Bogotá,Centro,7.2,25.1,210800.0,Entregado,4.3,Moto,1-3 años
E14549,M043,2024-03-27 21:07:00,Cali,Centro,2.7,12.5,320500.0,Entregado,4.8,Moto,3-5 años
E14550,M021,2024-03-26 20:51:00,Cali,Centro,5.2,18.5,177700.0,Entregado,5.0,Camioneta,3-5 años
E14551,M088,2024-03-19 17:54:00,Medellín,El Poblado,11.7,65.3,362200.0,Entregado,3.9,Moto,<1 año
E14552,M121,2024-02-03 16:40:00,Bucaramanga,Floridablanca,8.4,32.6,338600.0,Entregado,4.0,Camioneta,3-5 años
E14553,M084,2024-03-08 10:42:00,Cali,San Fernando,9.6,25.4,253000.0,Entregado,4.7,Moto,1-3 años
E14554,M134,2024-03-28 14:51:00,Barranquilla,Siape,10.9,51.3,325800.0,Entregado,4.1,Moto,>5 años
E14555,M063,2024-01-29 06:27:00,Barranquilla,Riomar,12.4,58.6,187100.0,Retrasado,,Moto,1-3 años
E14556,M124,2024-02-04 16:32:00,Bucaramanga,Cabecera,8.2,24.9,11800.0,Entregado,4.5,Moto,1-3 años
E14557,M077,2024-03-04 18:03:00,Medellín,Bello,7.0,51.0,361900.0,Entregado,4.1,Moto,<1 año
E14558,M077,2024-02-02 09:52:00,Barranquilla,Riomar,7.8,60.0,105300.0,Entregado,4.4,Moto,<1 año
E14559,M038,2024-03-12 13:54:00,Bogotá,Chapinero,7.8,46.2,104900.0,Entregado,4.0,Moto,<1 año
E14560,M057,2024-02-01 20:57:00,Barranquilla,Centro,10.6,52.7,349200.0,Entregado,4.5,Camioneta,3-5 años
E14561,M040,2024-01-13 22:23:00,Bogotá,Usaquén,4.2,17.3,227600.0,Entregado,5.0,Moto,1-3 años
E14562,M106,2024-02-21 19:36:00,Medellín,Laureles,8.9,42.2,45000.0,Entregado,4.4,Moto,1-3 años
E14563,M085,2024-02-08 08:15:00,Medellín,El Poblado,9.1,38.6,186000.0,Entregado,4.7,Moto,>5 años
E14564,M042,2024-03-20 21:59:00,Bucaramanga,Girón,6.9,20.6,480900.0,Entregado,4.7,Moto,<1 año
E14565,M017,2024-02-10 07:27:00,Bogotá,Kennedy,12.8,68.0,493200.0,Entregado,3.6,Moto,1-3 años
E14566,M104,2024-02-25 10:26:00,Bogotá,Usaquén,12.4,34.5,454200.0,Entregado,4.8,Moto,3-5 años
E14567,M122,2024-01-04 16:23:00,Bucaramanga,Cabecera,4.6,12.1,121200.0,Entregado,4.3,Camioneta,3-5 años
E14568,M031,2024-02-09 13:31:00,Cali,San Fernando,5.6,32.9,350300.0,Entregado,4.1,Moto,3-5 años
E14569,M126,2024-02-20 12:25:00,Cali,San Fernando,9.9,51.1,185600.0,Entregado,4.3,Camioneta,1-3 años
E14570,M111,2024-01-31 15:15:00,Bucaramanga,Girón,3.9,16.9,147000.0,Entregado,4.7,Moto,3-5 años
E14571,M043,2024-02-13 11:38:00,Bucaramanga,Norte,4.6,13.9,370500.0,Entregado,4.7,Moto,3-5 años
E14572,M084,2024-03-16 18:54:00,Bogotá,Suba,7.9,55.9,433900.0,Entregado,3.8,Moto,1-3 años
E14573,M022,2024-01-13 08:05:00,Barranquilla,Sur,10.3,59.0,299500.0,Entregado,4.6,Camioneta,3-5 años
E14574,M003,2024-01-20 19:31:00,Medellín,Centro,4.7,32.3,231700.0,Entregado,4.4,Camioneta,3-5 años
E14575,M024,2024-03-30 10:03:00,Cali,Centro,3.1,12.0,449200.0,Entregado,4.7,Moto,1-3 años
E14576,M001,2024-03-01 11:02:00,Cali,Chipichape,8.6,31.1,230200.0,Entregado,4.9,Moto,>5 años
E14577,M035,2024-02-07 17:43:00,Barranquilla,Centro,5.6,30.9,455000.0,Entregado,4.2,Moto,1-3 años
E14578,M092,2024-03-26 08:02:00,Barranquilla,Sur,11.9,69.7,427400.0,Entregado,3.4,Moto,1-3 años
E14579,M043,2024-02-09 16:06:00,Bucaramanga,Norte,7.8,26.1,168500.0,Entregado,5.0,Moto,3-5 años
E14580,M010,2024-03-15 08:02:00,Bogotá,Kennedy,13.3,101.8,177200.0,Perdido,,Camioneta,1-3 años
E14581,M001,2024-01-25 11:57:00,Cali,Granada,5.8,14.3,213600.0,Entregado,5.0,Moto,>5 años
E14582,M101,2024-03-03 09:17:00,Cali,San Fernando,5.6,27.4,87300.0,Entregado,4.4,Moto,>5 años
E14583,M075,2024-03-19 22:04:00,Bucaramanga,Centro,6.6,26.2,187500.0,Entregado,5.0,Camioneta,1-3 años
E14584,M073,2024-01-18 08:29:00,Medellín,Envigado,9.4,91.5,243300.0,Entregado,3.0,Moto,<1 año
E14585,M067,2024-01-21 22:06:00,Barranquilla,Norte,4.8,18.7,304300.0,Entregado,4.5,Camioneta,<1 año
E14586,M128,2024-03-18 13:44:00,Barranquilla,Riomar,9.1,52.8,375500.0,Entregado,4.0,Moto,1-3 años
E14587,M073,2024-01-05 18:54:00,Medellín,Bello,4.7,31.9,243600.0,Entregado,4.5,Moto,<1 año
E14588,M087,2024-03-26 11:44:00,Bucaramanga,Centro,6.0,24.6,45500.0,Entregado,5.0,Moto,<1 año
E14589,M122,2024-02-27 17:32:00,Bogotá,Suba,12.1,63.9,93100.0,Entregado,2.8,Camioneta,3-5 años
E14590,M079,2024-02-07 18:26:00,Medellín,El Poblado,4.4,18.1,381000.0,Entregado,4.6,Moto,1-3 años
E14591,M061,2024-02-09 16:13:00,Barranquilla,Siape,10.2,30.0,221600.0,Retrasado,,Moto,1-3 años
E14592,M062,2024-02-29 10:45:00,Barranquilla,Riomar,6.5,21.0,432100.0,Entregado,5.0,Moto,1-3 años
E14593,M040,2024-01-05 08:03:00,Bogotá,Kennedy,13.5,90.2,440900.0,Entregado,3.4,Moto,1-3 años
E14594,M031,2024-01-19 09:28:00,Medellín,Bello,7.2,43.1,30600.0,Entregado,4.2,Moto,3-5 años
E14595,M033,2024-01-20 08:18:00,Cali,Sur,9.4,47.5,245900.0,Retrasado,,Moto,1-3 años
E14596,M086,2024-03-29 16:37:00,Barranquilla,Riomar,8.2,31.4,384200.0,Entregado,4.3,Camioneta,1-3 años
E14597,M062,2024-03-02 19:26:00,Barranquilla,Siape,9.2,36.5,62200.0,Entregado,4.1,Moto,1-3 años
E14598,M032,2024-03-23 15:59:00,Barranquilla,Riomar,6.0,26.9,290600.0,Entregado,5.0,Moto,<1 año
E14599,M054,2024-03-01 07:23:00,Bogotá,Kennedy,6.6,25.7,120600.0,Entregado,5.0,Moto,3-5 años
E14600,M041,2024-02-20 12:22:00,Bogotá,Usaquén,13.3,73.6,324200.0,Dañado,,Moto,<1 año
E14601,M017,2024-01-07 07:53:00,Bogotá,Suba,13.9,109.8,42400.0,Entregado,3.5,Moto,1-3 años
E14602,M065,2024-02-19 11:52:00,Medellín,Centro,3.0,13.5,13700.0,Entregado,4.7,Moto,1-3 años
E14603,M128,2024-02-29 18:50:00,Bucaramanga,Cabecera,7.5,36.8,444000.0,Entregado,4.7,Moto,1-3 años
E14604,M083,2024-02-27 10:52:00,Cali,Granada,3.4,12.6,175200.0,Entregado,4.2,Moto,3-5 años
E14605,M084,2024-03-31 19:42:00,Cali,Centro,8.6,40.9,277600.0,Entregado,4.1,Moto,1-3 años
E14606,M081,2024-03-13 11:00:00,Medellín,El Poblado,8.6,33.9,270500.0,Entregado,4.4,Camioneta,1-3 años
E14607,M043,2024-02-02 19:05:00,Bucaramanga,Centro,8.5,43.6,179300.0,Entregado,4.0,Moto,3-5 años
E14608,M125,2024-02-12 10:02:00,Bogotá,Chapinero,4.5,17.4,196200.0,Entregado,4.3,Camioneta,1-3 años
E14609,M036,2024-01-31 22:38:00,Bogotá,Kennedy,14.1,81.1,191500.0,Entregado,3.5,Camioneta,<1 año
E14610,M127,2024-02-05 12:46:00,Medellín,Laureles,7.8,34.9,481900.0,Entregado,4.8,Moto,3-5 años
E14611,M047,2024-02-23 07:49:00,Bucaramanga,Cabecera,3.9,22.7,370200.0,Entregado,4.3,Moto,<1 año
E14612,M003,2024-03-21 17:45:00,Cali,Sur,7.1,44.6,224300.0,Entregado,4.8,Camioneta,3-5 años
E14613,M088,2024-03-19 17:21:00,Medellín,Laureles,12.0,66.8,199500.0,Entregado,3.3,Moto,<1 año
E14614,M001,2024-01-14 21:49:00,Cali,Centro,8.2,30.1,140500.0,Entregado,4.5,Moto,>5 años
E14615,M129,2024-01-26 12:09:00,Barranquilla,Sur,4.2,13.6,457500.0,Entregado,4.8,Moto,1-3 años
E14616,M086,2024-03-28 22:17:00,Barranquilla,Norte,13.0,57.2,382500.0,Entregado,4.1,Camioneta,1-3 años
E14617,M136,2024-02-20 22:37:00,Bogotá,Usaquén,11.3,33.8,191900.0,Entregado,4.2,Moto,1-3 años
E14618,M051,2024-02-25 07:29:00,Bucaramanga,Girón,8.5,40.7,103800.0,Entregado,3.5,Moto,3-5 años
E14619,M141,2024-02-07 20:02:00,Cali,Centro,4.1,11.7,15600.0,Entregado,5.0,Moto,1-3 años
E14620,M073,2024-02-12 06:26:00,Medellín,Bello,11.9,49.1,443700.0,Entregado,4.6,Moto,<1 año
E14621,M017,2024-03-01 19:59:00,Bogotá,Suba,6.2,30.4,386500.0,Entregado,4.9,Moto,1-3 años
E14622,M119,2024-03-18 13:59:00,Medellín,Bello,12.0,60.4,459300.0,Perdido,,Moto,<1 año
E14623,M081,2024-03-16 13:28:00,Cali,Chipichape,3.4,24.4,190800.0,Entregado,4.2,Camioneta,1-3 años
E14624,M068,2024-02-08 07:52:00,Cali,Chipichape,9.9,58.0,203800.0,Entregado,4.7,Moto,1-3 años
E14625,M059,2024-03-26 14:25:00,Medellín,Centro,8.4,37.2,282400.0,Entregado,4.2,Moto,1-3 años
E14626,M068,2024-01-01 22:14:00,Cali,Chipichape,5.8,24.5,417100.0,Entregado,4.5,Moto,1-3 años
E14627,M011,2024-01-29 20:15:00,Barranquilla,Centro,5.3,22.0,157500.0,Entregado,4.7,Moto,1-3 años
E14628,M102,2024-01-01 19:03:00,Bogotá,Kennedy,15.7,119.7,412300.0,Retrasado,,Camioneta,>5 años
E14629,M020,2024-02-05 19:01:00,Cali,Granada,3.3,29.3,125800.0,Entregado,4.7,Moto,<1 año
E14630,M129,2024-03-22 15:49:00,Barranquilla,Sur,5.4,21.6,353300.0,Entregado,4.4,Moto,1-3 años
E14631,M014,2024-03-04 12:34:00,Medellín,Envigado,5.3,21.7,243000.0,Dañado,,Moto,<1 año
E14632,M142,2024-02-06 09:54:00,Bucaramanga,Norte,4.2,20.6,353200.0,Entregado,5.0,Moto,1-3 años
E14633,M061,2024-02-19 16:11:00,Barranquilla,Siape,9.1,25.1,231700.0,Entregado,4.5,Moto,1-3 años
E14634,M140,2024-03-24 12:00:00,Barranquilla,Siape,3.5,17.4,397800.0,Entregado,4.8,Moto,1-3 años
E14635,M110,2024-01-11 16:41:00,Bucaramanga,Cabecera,8.9,28.0,232800.0,Entregado,5.0,Moto,1-3 años
E14636,M063,2024-03-02 06:06:00,Bucaramanga,Cabecera,8.2,28.8,421500.0,Dañado,,Moto,1-3 años
E14637,M034,2024-02-03 11:42:00,Bogotá,Chapinero,14.6,45.3,431800.0,Entregado,4.6,Moto,1-3 años
E14638,M075,2024-03-26 14:26:00,Bucaramanga,Girón,5.5,35.3,105700.0,Entregado,5.0,Camioneta,1-3 años
E14639,M042,2024-02-24 12:46:00,Bucaramanga,Cabecera,6.1,36.2,149900.0,Entregado,4.9,Moto,<1 año
E14640,M042,2024-02-16 09:48:00,Bucaramanga,Cabecera,8.0,51.8,243700.0,Entregado,4.5,Moto,<1 año
E14641,M074,2024-02-09 08:04:00,Bogotá,Centro,14.9,90.9,497100.0,Entregado,3.3,Moto,1-3 años
E14642,M040,2024-01-16 06:15:00,Bogotá,Chapinero,6.8,17.4,136100.0,Entregado,4.8,Moto,1-3 años
E14643,M017,2024-02-04 11:07:00,Bogotá,Centro,13.4,41.5,424200.0,Entregado,4.4,Moto,1-3 años
E14644,M116,2024-02-13 09:32:00,Barranquilla,Norte,6.8,48.1,236000.0,Entregado,4.3,Moto,<1 año
E14645,M137,2024-02-29 22:07:00,Bogotá,Usaquén,11.0,43.0,259600.0,Entregado,4.9,Moto,1-3 años
E14646,M124,2024-03-26 14:50:00,Barranquilla,Riomar,9.6,48.0,363200.0,Entregado,3.6,Moto,1-3 años
E14647,M022,2024-02-15 08:22:00,Barranquilla,Norte,10.2,67.1,409000.0,Entregado,3.2,Camioneta,3-5 años
E14648,M046,2024-02-19 12:34:00,Bogotá,Kennedy,13.8,58.1,244600.0,Entregado,4.0,Camioneta,1-3 años
E14649,M065,2024-01-03 08:04:00,Bogotá,Chapinero,15.3,64.3,89500.0,Entregado,3.5,Moto,1-3 años
E14650,M042,2024-01-19 16:10:00,Bucaramanga,Centro,5.4,21.6,124100.0,Entregado,4.3,Moto,<1 año
E14651,M134,2024-03-29 12:30:00,Barranquilla,Riomar,10.0,30.3,183400.0,Entregado,4.4,Moto,>5 años
E14652,M090,2024-01-04 16:54:00,Bucaramanga,Norte,3.0,10.0,36800.0,Dañado,,Moto,>5 años
E14653,M100,2024-02-25 09:51:00,Bogotá,Usaquén,5.8,33.5,478700.0,Entregado,4.7,Moto,3-5 años
E14654,M132,2024-02-21 12:10:00,Bucaramanga,Norte,5.0,22.6,432600.0,Entregado,5.0,Moto,1-3 años
E14655,M049,2024-03-20 21:49:00,Barranquilla,Centro,8.6,29.5,263000.0,Entregado,4.8,Moto,1-3 años
E14656,M018,2024-01-30 21:35:00,Bucaramanga,Floridablanca,3.4,11.3,466300.0,Entregado,5.0,Moto,1-3 años
E14657,M118,2024-02-19 16:41:00,Bogotá,Centro,4.1,22.3,297100.0,Entregado,3.9,Camioneta,3-5 años
E14658,M095,2024-01-26 07:02:00,Medellín,Laureles,11.3,72.3,110300.0,Entregado,4.0,Moto,1-3 años
E14659,M116,2024-01-25 06:36:00,Bucaramanga,Centro,5.5,23.4,31100.0,Entregado,4.7,Moto,<1 año
E14660,M091,2024-01-03 17:41:00,Cali,Sur,5.0,21.6,400100.0,Entregado,4.8,Moto,1-3 años
E14661,M087,2024-02-23 06:20:00,Bucaramanga,Cabecera,6.6,22.3,359900.0,Entregado,4.6,Moto,<1 año
E14662,M119,2024-01-11 10:53:00,Medellín,El Poblado,10.2,44.0,238100.0,Entregado,4.3,Moto,<1 año
E14663,M025,2024-03-17 22:35:00,Bogotá,Usaquén,15.4,58.6,51400.0,Entregado,3.6,Moto,>5 años
E14664,M030,2024-03-16 10:30:00,Bucaramanga,Centro,8.0,23.0,481900.0,Entregado,4.3,Moto,1-3 años
E14665,M127,2024-03-11 16:07:00,Medellín,Envigado,6.9,18.8,137300.0,Entregado,4.9,Moto,3-5 años
E14666,M009,2024-03-22 16:15:00,Bucaramanga,Norte,7.2,41.6,308000.0,Entregado,4.4,Moto,<1 año
E14667,M080,2024-03-09 19:18:00,Bucaramanga,Girón,7.0,43.5,322300.0,Entregado,4.0,Moto,1-3 años
E14668,M010,2024-01-14 07:19:00,Medellín,Envigado,8.6,40.9,130300.0,Entregado,4.6,Camioneta,1-3 años
E14669,M036,2024-03-30 14:52:00,Cali,Chipichape,6.7,57.7,381200.0,Entregado,4.2,Camioneta,<1 año
E14670,M098,2024-01-20 14:21:00,Barranquilla,Riomar,7.4,24.1,56600.0,Entregado,4.3,Moto,3-5 años
E14671,M106,2024-01-10 22:23:00,Medellín,Laureles,5.2,15.4,430900.0,Entregado,4.8,Moto,1-3 años
E14672,M020,2024-03-04 15:47:00,Cali,Granada,6.1,23.1,427200.0,Entregado,4.6,Moto,<1 año
E14673,M077,2024-02-22 06:01:00,Barranquilla,Siape,7.1,32.8,78400.0,Entregado,4.2,Moto,<1 año
E14674,M073,2024-02-11 11:45:00,Medellín,Centro,4.3,17.3,244000.0,Entregado,4.9,Moto,<1 año
E14675,M024,2024-01-18 22:38:00,Bucaramanga,Norte,8.8,32.8,335000.0,Entregado,4.2,Moto,1-3 años
E14676,M026,2024-02-16 09:06:00,Cali,Sur,2.5,20.7,493900.0,Entregado,4.4,Camioneta,1-3 años
E14677,M068,2024-02-12 16:56:00,Cali,Granada,6.8,22.6,17500.0,Entregado,5.0,Moto,1-3 años
E14678,M032,2024-01-24 12:37:00,Barranquilla,Norte,9.4,65.4,419800.0,Entregado,3.6,Moto,<1 año
E14679,M021,2024-01-30 07:17:00,Cali,Granada,7.6,48.9,231300.0,Entregado,4.8,Camioneta,3-5 años
E14680,M080,2024-03-11 08:51:00,Bucaramanga,Cabecera,9.9,56.2,351300.0,Entregado,4.3,Moto,1-3 años
E14681,M141,2024-03-14 15:58:00,Cali,Chipichape,8.3,35.1,296300.0,Entregado,4.4,Moto,1-3 años
E14682,M142,2024-03-25 15:06:00,Bucaramanga,Girón,4.3,13.2,473300.0,Entregado,4.9,Moto,1-3 años
E14683,M104,2024-01-06 15:58:00,Bogotá,Kennedy,12.7,47.3,100500.0,Entregado,4.8,Moto,3-5 años
E14684,M108,2024-01-12 16:17:00,Medellin,Laureles,10.6,57.0,193500.0,Entregado,4.8,Camioneta,1-3 años
E14685,M014,2024-01-18 08:06:00,Cali,Sur,9.8,60.4,231300.0,Dañado,,Moto,<1 año
E14686,M002,2024-01-14 21:02:00,Barranquilla,Siape,7.8,32.6,140300.0,Dañado,,Moto,1-3 años
E14687,M121,2024-02-16 18:34:00,Medellín,Laureles,7.5,39.1,404400.0,Entregado,4.4,Camioneta,3-5 años
E14688,M028,2024-02-03 11:37:00,Bogotá,Chapinero,12.5,31.2,390800.0,Entregado,4.2,Moto,3-5 años
E14689,M144,2024-02-01 08:21:00,Cali,San Fernando,7.9,69.0,383200.0,Entregado,3.0,Camioneta,1-3 años
E14690,M044,2024-01-24 09:40:00,Barranquilla,Norte,5.0,28.5,306400.0,Entregado,5.0,Moto,1-3 años
E14691,M005,2024-03-01 12:46:00,Bucaramanga,Cabecera,4.8,23.2,58700.0,Entregado,5.0,Moto,1-3 años
E14692,M033,2024-01-22 22:15:00,Cali,Granada,4.4,18.7,186100.0,Entregado,4.4,Moto,1-3 años
E14693,M105,2024-01-01 22:56:00,Medellín,Bello,9.7,35.8,196900.0,Entregado,4.3,Moto,3-5 años
E14694,M070,2024-03-14 12:31:00,Barranquilla,Sur,11.8,32.6,92700.0,Entregado,4.2,Moto,>5 años
E14695,M141,2024-01-31 07:27:00,Cali,San Fernando,4.7,27.3,389800.0,Entregado,4.7,Moto,1-3 años
E14696,M055,2024-03-19 18:12:00,Cali,Sur,8.7,47.8,236800.0,Entregado,4.9,Moto,3-5 años
E14697,M136,2024-02-07 17:08:00,Bogotá,Suba,8.9,66.8,417800.0,Entregado,3.3,Moto,1-3 años
E14698,M104,2024-03-16 19:58:00,Bogotá,Chapinero,12.0,62.4,245800.0,Entregado,3.6,Moto,3-5 años
E14699,M149,2024-02-06 14:15:00,Bogotá,Centro,10.8,62.4,96500.0,Entregado,3.0,Moto,<1 año
E14700,M032,2024-03-31 19:16:00,Barranquilla,Sur,6.6,51.0,191800.0,Entregado,4.9,Moto,<1 año
E14701,M128,2024-01-01 09:25:00,Bucaramanga,Centro,5.7,43.7,34400.0,Entregado,4.4,Moto,1-3 años
E14702,M049,2024-02-02 10:36:00,Barranquilla,Riomar,8.8,34.3,202300.0,Entregado,4.1,Moto,1-3 años
E14703,M048,2024-03-23 09:42:00,Cali,Centro,7.7,28.6,276200.0,Entregado,5.0,Moto,3-5 años
E14704,M064,2024-01-17 07:14:00,Medellín,Laureles,4.0,24.6,218900.0,Entregado,4.8,Camioneta,3-5 años
E14705,M064,2024-01-06 08:43:00,Medellín,Envigado,11.2,63.0,492500.0,Entregado,3.8,Camioneta,3-5 años
E14706,M102,2024-01-18 12:17:00,Medellín,Envigado,10.2,51.8,306300.0,Dañado,,Camioneta,>5 años
E14707,M029,2024-03-14 06:41:00,Bucaramanga,Centro,7.8,25.9,80500.0,Entregado,4.9,Moto,3-5 años
E14708,M054,2024-01-15 06:26:00,Bogotá,Usaquén,5.8,20.0,345300.0,Entregado,4.8,Moto,3-5 años
E14709,M028,2024-02-13 12:28:00,Bogotá,Centro,10.1,36.7,252100.0,Entregado,4.7,Moto,3-5 años
E14710,M037,2024-01-19 09:55:00,Bucaramanga,Floridablanca,4.5,31.9,64400.0,Entregado,4.1,Moto,3-5 años
